thisN,thisTrialN,thisRepN,Trials,leftImgPath,rightImgPath,PracCorrectScan,PracCorrectPilot,advanceScreenPress2.keys,advanceScreenPress2.rt,advanceScreenPress2.duration,pracRespPress.keys,key_resp.keys,key_resp.rt,key_resp.duration,pracResp.keys,pracResp.corr,pracResp.rt,pracResp.duration,advanceScreenPress3.keys,advanceScreenPress3.rt,advanceScreenPress3.duration,advanceScreen4.keys,advanceScreen4.rt,advanceScreen4.duration,Runs,trialOrder,condition,fixationDuration,outcomeDelay,optcorrect,CBDrifts,CondOrder,advanceToTrigger.keys,advanceToTrigger.rt,advanceToTrigger.duration,scannerTriggerKey.keys,optimalImg,suboptimalImg,optimalSide,suboptimalSide,optimalResponse,suboptimalResponse,leftImage,rightImage,startFixOnTime,cueOnTime,responseTime,optedSide,optedImg,cueOffTime,cueResp.keys,cueResp.corr,cueResp.rt,cueResp.duration,optedFor,accuracy,outcome,Feedback,gainLossAmount,runningBankTotal,feedbackTime,feedbackOffTime,fixationTime,advanceScreenPress_2.keys,advanceScreenPress_2.rt,advanceScreenPress_2.duration,pracBlock.thisRepN,pracBlock.thisTrialN,pracBlock.thisN,pracBlock.thisIndex,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,runOffTime,thisRow.t,notes,introDir.started,pracDirText.started,advanceScreenPress.started,introDir.stopped,advanceScreenPress.keys,advanceScreenPress.rt,advanceScreenPress.duration,pracDir1.started,choiceDirText.started,advanceScreenPress2.started,prac2Image.started,prac1Image.started,pracRespPress.started,pracDir1.stopped,pracBlock.advanceScreenPress2.keys,pracBlock.advanceScreenPress2.rt,pracBlock.advanceScreenPress2.duration,pracBlock.pracRespPress.keys,pracDir2.started,fixDirText.started,key_resp.started,pracDir2.stopped,pracBlock.key_resp.keys,pracBlock.key_resp.rt,pracBlock.key_resp.duration,pracCue.started,pracLeftImg.started,pracRightImg.started,pracResp.started,pracCue.stopped,practice.pracResp.keys,practice.pracResp.corr,practice.pracResp.rt,practice.pracResp.duration,pracJitter.started,pracFix.started,pracJitter.stopped,pracOut.started,pracOutText.started,pracOutFix.started,pracOutText.stopped,pracOutFix.stopped,pracOut.stopped,pracLeftImg.stopped,pracRightImg.stopped,pracResp.stopped,pracFix.stopped,gainDirs.started,advanceScreenPress3.started,gainDirText.started,highgainframe.started,lowgainframe.started,highgainTopLabel.started,lowgainTopLabel.started,highgainBottomLabel.started,lowgainBottomLabel.started,highGainLabel.started,lowGainLabel.started,gainDirs.stopped,pracBlock.advanceScreenPress3.keys,pracBlock.advanceScreenPress3.rt,pracBlock.advanceScreenPress3.duration,lossDirs.started,advanceScreen4.started,lossDirText.started,highLossFrame.started,lowLossFrame.started,highLossTopLabel.started,lowLossTopLabel.started,highLossBottomLabel.started,lowLossBottomLabel.started,highLossLabel.started,lowLossLabel.started,lossDirs.stopped,pracBlock.advanceScreen4.keys,pracBlock.advanceScreen4.rt,pracBlock.advanceScreen4.duration,summaryDirections.started,summary.started,advanceScreenPress4.started,summaryDirections.stopped,advanceScreenPress4.keys,advanceScreenPress4.rt,advanceScreenPress4.duration,getReady.started,getReadyText.started,advanceToTrigger.started,getReady.stopped,runs.advanceToTrigger.keys,runs.advanceToTrigger.rt,runs.advanceToTrigger.duration,waitForScanner.started,waitForScanner.stopped,runs.scannerTriggerKey.keys,trials.optimalImg,trials.suboptimalImg,trials.optimalSide,trials.suboptimalSide,trials.optimalResponse,trials.suboptimalResponse,trials.leftImage,trials.rightImage,trials.startFixOnTime,cue.started,startFixStatic.started,frame1.started,staticISI.started,startFixStatic.stopped,leftCue.started,rightCue.started,cueResp.started,topFrameText.started,bottomFrameText.started,trials.cueOnTime,trials.responseTime,cue.stopped,trials.optedSide,trials.optedImg,trials.cueOffTime,trials.cueResp.keys,trials.cueResp.corr,trials.cueResp.rt,trials.cueResp.duration,outcomeDelayRoutine.started,frame1Fix.started,outcomeDelayFix.started,topFrameTextFix.started,bottomFrameTextFix.started,frame1Fix.stopped,outcomeDelayFix.stopped,topFrameTextFix.stopped,bottomFrameTextFix.stopped,outcomeDelayRoutine.stopped,trials.optedFor,trials.accuracy,trials.outcome,trials.Feedback,trials.gainLossAmount,trials.runningBankTotal,trials.feedbackTime,outcomeRoutine.started,outcomeText.started,frameOut.started,topFrameTextOut.started,bottomFrameTextOut.started,outcomeRoutine.stopped,trials.feedbackOffTime,trials.fixationTime,fixation.started,fixationCrosshair.started,frameFix.started,fixationCrosshair.stopped,frameFix.stopped,fixation.stopped,outcomeText.stopped,frameOut.stopped,topFrameTextOut.stopped,bottomFrameTextOut.stopped,frame1.stopped,leftCue.stopped,rightCue.stopped,cueResp.stopped,topFrameText.stopped,bottomFrameText.stopped,trials.runOffTime,breakScreen.started,breakText.started,advanceScreenPress_2.started,breakScreen.stopped,runs.advanceScreenPress_2.keys,runs.advanceScreenPress_2.rt,runs.advanceScreenPress_2.duration,getReadyText.stopped,done.started,endExperiment.started,endTaskPress.started,done.stopped,endTaskPress.keys,endTaskPress.rt,endTaskPress.duration,participant,session,startFromRun,mode,practice,date,expName,psychopyVersion,frameRate,cuePairs,expStartTime,expStart,bank,
2,2,0,,,,,,,,,,,,,,,,,,,,,,,Run1,3,lowgain,2.0,1.5,1,Drift1,1,space,1.0996686249854974,None,None,set1_1.png,set1_2.png,left,right,left,right,stimuli_sets/set1_1.png,stimuli_sets/set1_2.png,15.019197917019483,15.539622083015274,16.18176383303944,right,stimuli_sets/set1_2.png,18.03005800000392,right,0,0.6263275420060381,0.1638810409931466,suboptimal,0,False,0,0,-0.25,19.534579583036248,20.54647100000875,20.54650895803934,,,,,,,,,,,,0,0,0,0,0,2,2,2,,128.30604033300187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_1.png,set1_2.png,left,right,left,right,stimuli_sets/set1_1.png,stimuli_sets/set1_2.png,15.019197917019483,128.29900170798646,128.30604033300187,128.30604033300187,0.009306541993282735,128.8112293749582,128.8112293749582,128.8112293749582,128.8112293749582,128.8112293749582,128.8112293749582,15.539622083015274,16.18176383303944,131.30186837498331,right,stimuli_sets/set1_2.png,18.03005800000392,right,0,0.6263275420060381,0.1638810409931466,131.3070875419653,131.31421920796856,131.31421920796856,131.31421920796856,131.31421920796856,132.82491908298107,132.82491908298107,132.82491908298107,132.82491908298107,132.8062113749911,suboptimal,0,False,0,0,-0.25,19.534579583036248,132.81666604196653,132.82491908298107,132.82491908298107,132.82491908298107,132.82491908298107,133.81831254198914,20.54647100000875,20.54650895803934,133.81840979197295,133.83060354198096,133.83060354198096,135.8322068330017,135.8322068330017,135.81811920797918,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,-0.25,
3,3,0,,,,,,,,,,,,,,,,,,,,,,,Run1,4,lowloss,1.5,1.5,1,Drift3,3,space,1.0996686249854974,None,None,set1_5.png,set1_6.png,left,right,left,right,stimuli_sets/set1_5.png,stimuli_sets/set1_6.png,22.54800458298996,23.06576262501767,23.649158083018847,left,stimuli_sets/set1_5.png,25.55002633301774,left,1,0.5501803749939427,0.09014295804081485,optimal,1,True,1,0,-0.25,27.052368417032994,28.06218887504656,28.06222791702021,,,,,,,,,,,,0,0,0,0,0,3,3,3,,135.8322068330017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_5.png,set1_6.png,left,right,left,right,stimuli_sets/set1_5.png,stimuli_sets/set1_6.png,22.54800458298996,135.82578462496167,135.8322068330017,135.8322068330017,0.007649165985640138,136.337391707988,136.337391707988,136.337391707988,136.337391707988,136.337391707988,136.337391707988,23.06576262501767,23.649158083018847,138.82182924996596,left,stimuli_sets/set1_5.png,25.55002633301774,left,1,0.5501803749939427,0.09014295804081485,138.827587125008,138.83442291698884,138.83442291698884,138.83442291698884,138.83442291698884,140.34102695796173,140.34102695796173,140.34102695796173,140.34102695796173,140.32411708298605,optimal,1,True,1,0,-0.25,27.052368417032994,140.33365599997342,140.34102695796173,140.34102695796173,140.34102695796173,140.34102695796173,141.3340283749858,28.06218887504656,28.06222791702021,141.3341309579555,141.35553945798893,141.35553945798893,142.86981520795962,142.86981520795962,142.85413312498713,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,-0.25,
4,4,0,,,,,,,,,,,,,,,,,,,,,,,Run1,5,highgain,1.5,1.5,0,Drift4,1,space,1.0996686249854974,None,None,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,29.583648917032406,30.102806542010512,30.99350158299785,left,stimuli_sets/set1_7.png,32.586526083003264,left,1,0.8783367499709129,0.122335666033905,optimal,1,False,0,0,-0.25,34.08755162503803,35.10050379199674,35.10054570803186,,,,,,,,,,,,0,0,0,0,0,4,4,4,,142.86981520795962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,29.583648917032406,142.86250629200367,142.86981520795962,142.86981520795962,0.00838600000133738,143.37441583297914,143.37441583297914,143.37441583297914,143.37441583297914,143.37441583297914,143.37441583297914,30.102806542010512,30.99350158299785,145.85835212498205,left,stimuli_sets/set1_7.png,32.586526083003264,left,1,0.8783367499709129,0.122335666033905,145.8627683329978,145.86887458298588,145.86887458298588,145.86887458298588,145.86887458298588,147.37494912499096,147.37494912499096,147.37494912499096,147.37494912499096,147.35926970798755,optimal,1,False,0,0,-0.25,34.08755162503803,147.3668610829627,147.37494912499096,147.37494912499096,147.37494912499096,147.37494912499096,148.3723407079815,35.10050379199674,35.10054570803186,148.37245137500577,148.38928845798364,148.38928845798364,149.8834102919791,149.8834102919791,149.87518829200417,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,-0.25,
5,5,0,,,,,,,,,,,,,,,,,,,,,,,Run1,6,highgain,1.5,2.0,1,Drift4,2,space,1.0996686249854974,None,None,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,36.60486325004604,37.11656666704221,37.74680054199416,right,stimuli_sets/set1_8.png,39.61244112503482,right,0,0.6139483329607174,0.0859086670097895,suboptimal,0,False,0,0,-0.25,41.63200095802313,42.64216695801588,42.64220550004393,,,,,,,,,,,,0,0,0,0,0,5,5,5,,149.8834102919791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,36.60486325004604,149.87683937500697,149.8834102919791,149.8834102919791,0.0016276250244118273,150.3882399579743,150.3882399579743,150.3882399579743,150.3882399579743,150.3882399579743,150.3882399579743,37.11656666704221,37.74680054199416,152.88422704197,right,stimuli_sets/set1_8.png,39.61244112503482,right,0,0.6139483329607174,0.0859086670097895,152.8844783329987,152.90541241696337,152.90541241696337,152.90541241696337,152.90541241696337,154.9201567079872,154.9201567079872,154.9201567079872,154.9201567079872,154.90364904195303,suboptimal,0,False,0,0,-0.25,41.63200095802313,154.90397845796542,154.9201567079872,154.9201567079872,154.9201567079872,154.9201567079872,155.91400987497764,42.64216695801588,42.64220550004393,155.91410758299753,155.93509183300193,155.93509183300193,157.440152791969,157.440152791969,157.42396345798625,,,,,152.88397874997463,152.88397874997463,152.88397874997463,152.88397874997463,152.88397874997463,152.88397874997463,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,-0.25,
6,6,0,,,,,,,,,,,,,,,,,,,,,,,Run1,7,highloss,2.0,1.5,0,Drift2,1,space,1.0996686249854974,None,None,set1_3.png,set1_4.png,right,left,right,left,stimuli_sets/set1_4.png,stimuli_sets/set1_3.png,44.15497895801673,44.67387579201022,45.43330733303446,right,stimuli_sets/set1_3.png,47.16174179199152,right,1,0.7438185000210069,0.09738091699546203,optimal,1,False,0,-0.5,-0.75,48.66823920799652,49.668211208016146,49.6682633330347,,,,,,,,,,,,0,0,0,0,0,6,6,6,,157.440152791969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_3.png,set1_4.png,right,left,right,left,stimuli_sets/set1_4.png,stimuli_sets/set1_3.png,44.15497895801673,157.4332989579998,157.440152791969,157.440152791969,0.009282750019337982,157.9454880830017,157.9454880830017,157.9454880830017,157.9454880830017,157.9454880830017,157.9454880830017,44.67387579201022,45.43330733303446,160.43353166698944,right,stimuli_sets/set1_3.png,47.16174179199152,right,1,0.7438185000210069,0.09738091699546203,160.4399595419527,160.44785674999002,160.44785674999002,160.44785674999002,160.44785674999002,161.95803883299232,161.95803883299232,161.95803883299232,161.95803883299232,161.93986874999246,optimal,1,False,0,-0.5,-0.75,48.66823920799652,161.94983241695445,161.95803883299232,161.95803883299232,161.95803883299232,161.95803883299232,162.940046624979,49.668211208016146,49.6682633330347,162.94017904199427,162.9477456669556,162.9477456669556,164.959039999987,164.959039999987,164.9309796669986,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,-0.75,
7,7,0,,,,,,,,,,,,,,,,,,,,,,,Run1,8,lowloss,1.0,2.5,1,Drift3,4,space,1.0996686249854974,None,None,set1_5.png,set1_6.png,right,left,right,left,stimuli_sets/set1_6.png,stimuli_sets/set1_5.png,51.66106945800129,52.17633729201043,52.96903208299773,right,stimuli_sets/set1_5.png,54.663472792017274,right,1,0.7635302920243703,0.12131016596686095,optimal,1,True,1,0,-0.75,57.167740000004414,58.181364624993876,58.18142970802728,,,,,,,,,,,,0,0,0,0,0,7,7,7,,164.959039999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_5.png,set1_6.png,right,left,right,left,stimuli_sets/set1_6.png,stimuli_sets/set1_5.png,51.66106945800129,164.9363746669842,164.959039999987,164.959039999987,0.005381790979299694,165.4479698750074,165.4479698750074,165.4479698750074,165.4479698750074,165.4479698750074,165.4479698750074,52.17633729201043,52.96903208299773,167.93528141698334,right,stimuli_sets/set1_5.png,54.663472792017274,right,1,0.7635302920243703,0.12131016596686095,167.93840387498494,167.9502850419958,167.9502850419958,167.9502850419958,167.9502850419958,170.45573145797243,170.45573145797243,170.45573145797243,170.45573145797243,170.43943362496793,optimal,1,True,1,0,-0.75,57.167740000004414,170.44766629196238,170.45573145797243,170.45573145797243,170.45573145797243,170.45573145797243,171.45318866695743,58.181364624993876,58.18142970802728,171.45335874997545,171.4702893329668,171.4702893329668,172.47184424998704,172.47184424998704,172.45585091697285,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,-0.75,
8,8,0,,,,,,,,,,,,,,,,,,,,,,,Run1,9,lowgain,1.5,2.0,1,Drift1,2,space,1.0996686249854974,None,None,set1_1.png,set1_2.png,left,right,left,right,stimuli_sets/set1_1.png,stimuli_sets/set1_2.png,59.18582066701492,59.705708333000075,60.43855025002267,left,stimuli_sets/set1_1.png,62.196794332994614,left,1,0.7229740420007147,0.07849712501047179,optimal,1,True,1,0.25,-0.5,64.19736975000706,65.20686525001656,65.2069025420351,,,,,,,,,,,,0,0,0,0,0,8,8,8,,172.47184424998704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_1.png,set1_2.png,left,right,left,right,stimuli_sets/set1_1.png,stimuli_sets/set1_2.png,59.18582066701492,172.4649561669794,172.47184424998704,172.47184424998704,0.009059707983396947,172.97737795795547,172.97737795795547,172.97737795795547,172.97737795795547,172.97737795795547,172.97737795795547,59.705708333000075,60.43855025002267,175.46860024996568,left,stimuli_sets/set1_1.png,62.196794332994614,left,1,0.7229740420007147,0.07849712501047179,175.47446749999654,175.48199395800475,175.48199395800475,175.48199395800475,175.48199395800475,177.48594233300537,177.48594233300537,177.48594233300537,177.48594233300537,177.46908558299765,optimal,1,True,1,0.25,-0.5,64.19736975000706,177.47838333295658,177.48594233300537,177.48594233300537,177.48594233300537,177.48594233300537,178.4787057079957,65.20686525001656,65.2069025420351,178.47880737495143,178.48494875000324,178.48494875000324,179.98771983297775,179.98771983297775,179.97519324999303,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,-0.5,
9,9,0,,,,,,,,,,,,,,,,,,,,,,,Run1,10,highgain,1.5,1.5,1,Drift4,3,space,1.0996686249854974,None,None,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,66.70489883300615,67.22098779201042,67.97119466704316,right,stimuli_sets/set1_8.png,69.70440216700081,right,0,0.7175217500189319,0.07690358301624656,suboptimal,0,False,0,0,-0.5,71.19844100001501,72.19775725004729,72.19781237503048,,,,,,,,,,,,0,0,0,0,0,9,9,9,,179.98771983297775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,66.70489883300615,179.98078562499722,179.98771983297775,179.98771983297775,0.0055962500046007335,180.4926291249576,180.4926291249576,180.4926291249576,180.4926291249576,180.4926291249576,180.4926291249576,67.22098779201042,67.97119466704316,182.9761758329696,right,stimuli_sets/set1_8.png,69.70440216700081,right,0,0.7175217500189319,0.07690358301624656,182.97863329196116,182.98514199996134,182.98514199996134,182.98514199996134,182.98514199996134,184.48518991697347,184.48518991697347,184.48518991697347,184.48518991697347,184.4700675829663,suboptimal,0,False,0,0,-0.5,71.19844100001501,184.47706783295143,184.48518991697347,184.48518991697347,184.48518991697347,184.48518991697347,185.46959029196296,72.19775725004729,72.19781237503048,185.46972666698275,185.4811492919689,185.4811492919689,186.993008541991,186.993008541991,186.96511770796496,185.4811492919689,185.4811492919689,185.4811492919689,185.4811492919689,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,-0.5,
10,10,0,,,,,,,,,,,,,,,,,,,,,,,Run1,11,highloss,1.0,2.5,1,Drift2,2,space,1.0996686249854974,None,None,set1_3.png,set1_4.png,right,left,right,left,stimuli_sets/set1_4.png,stimuli_sets/set1_3.png,73.69455333304359,74.21121245803079,75.14327025000239,right,stimuli_sets/set1_3.png,76.71504550002282,right,1,0.9090707920258865,0.09801333298673853,optimal,1,True,1,0,-0.5,79.21914033300709,80.22761204204289,80.22769579204032,,,,,,,,,,,,0,0,0,0,0,10,10,10,,186.993008541991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_3.png,set1_4.png,right,left,right,left,stimuli_sets/set1_4.png,stimuli_sets/set1_3.png,73.69455333304359,186.97223658300936,186.993008541991,186.993008541991,0.007118417008314282,187.48281520797173,187.48281520797173,187.48281520797173,187.48281520797173,187.48281520797173,187.48281520797173,74.21121245803079,75.14327025000239,189.986848792003,right,stimuli_sets/set1_3.png,76.71504550002282,right,1,0.9090707920258865,0.09801333298673853,189.99292116699507,190.00129662500694,190.00129662500694,190.00129662500694,190.00129662500694,192.50884116697125,192.50884116697125,192.50884116697125,192.50884116697125,192.4907705420046,optimal,1,True,1,0,-0.5,79.21914033300709,192.500659082958,192.50884116697125,192.50884116697125,192.50884116697125,192.50884116697125,193.49943599995458,80.22761204204289,80.22769579204032,193.4996314169839,193.51701762498124,193.51701762498124,194.523027541989,194.523027541989,194.50909341697115,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,-0.5,
11,11,0,,,,,,,,,,,,,,,,,,,,,,,Run1,12,highgain,1.5,2.5,0,Drift4,4,space,1.0996686249854974,None,None,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,81.23853720800253,81.75710650003748,82.7355880830437,right,stimuli_sets/set1_7.png,84.2380362499971,right,1,0.9450780419865623,0.13857291697058827,optimal,1,False,0,0,-0.5,86.73926716699498,87.74797312502051,87.7480146670132,,,,,,,,,,,,0,0,0,0,0,11,11,11,,194.523027541989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,81.23853720800253,194.51615408295766,194.523027541989,194.523027541989,0.007043250021524727,195.0287681669579,195.0287681669579,195.0287681669579,195.0287681669579,195.0287681669579,195.0287681669579,81.75710650003748,82.7355880830437,197.50983879197156,right,stimuli_sets/set1_7.png,84.2380362499971,right,1,0.9450780419865623,0.13857291697058827,197.5145084169926,197.52016237500357,197.52016237500357,197.52016237500357,197.52016237500357,200.0244157499983,200.0244157499983,200.0244157499983,200.0244157499983,200.01103150000563,optimal,1,False,0,0,-0.5,86.73926716699498,200.01810379198287,200.0244157499983,200.0244157499983,200.0244157499983,200.0244157499983,201.01981670799432,87.74797312502051,87.7480146670132,201.0199348749593,201.0363741669571,201.0363741669571,202.54120345797855,202.54120345797855,202.52760783297708,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,-0.5,
